id_pompe,latitude,longitude,cp,autoroute,adresse,ville,automate-24-24
1000001,46.2010,5.1980,1000,False,596 AVENUE DE TREVOUX,SAINT-DENIS-LèS-BOURG,False
1000002,46.2184,5.2277,1000,False,16 Avenue de Marboz,BOURG-EN-BRESSE,False
1000004,46.1880,5.2450,1000,False,20 Avenue du Maréchal Juin,Bourg-en-Bresse,True
1000005,46.2009,5.1994,1000,False,642 Avenue de Trévoux,SAINT-DENIS-LèS-BOURG,False
1000006,46.2075,5.2376,1000,False,1 Boulevard John Kennedy,BOURG-EN-BRESSE,False
1000007,46.2210,5.2450,1000,False,AVENUE FRANCOIS PIGNIER,Bourg-en-Bresse,False
1000008,46.1990,5.2410,1000,False,Bd Charles de Gaulle,BOURG-EN-BRESSE,True
1000009,46.1960,5.2290,1000,False,56 Rue du Stand,Bourg-en-Bresse,True
1000010,46.1985,5.2435,1000,False,Boulevard Charles de Gaulle,BOURG-EN-BRESSE,False
1000012,46.2010,5.2000,1000,False,642 AVENUE DE TREVOUX,SAINT DENIS LES BOURG,True
1000013,46.1985,5.2435,1000,False,BOULEVARD CHARLES DE GAULLE,Bourg-en-Bresse,False
1000016,46.2052,5.2250,1000,False,1 bvd John Kennedy,Bourg en Bresse,True
1090001,46.0960,4.7750,1090,False,1 ROUTE DE FRANCHELEINS,MONTCEAUX,True
1100001,46.2840,5.6628,1100,False,ROUTE DE DORTAN,Arbent,False
1100002,46.2500,5.6440,1100,False,Rue Brillat-Savarin,OYONNAX,False
1100003,46.2497,5.6413,1100,False,174 Cours de Verdun,Oyonnax,False
1100004,46.2720,5.6600,1100,False,886 AVENUE JEAN COUTTY,ARBENT - OYONNAX,True
1100006,46.2620,5.6480,1100,False,74 Rue Jules Michelet,Oyonnax,False
1100007,46.2500,5.6410,1100,False,174 COURS DE VERDUN,OYONNAX,False
1100008,46.2670,5.6550,1100,False,32 COURS DE VERDUN,Oyonnax,False
1110001,45.9780,5.5990,1110,False,Rue Masonod,HAUTEVILLE-LOMPNES,False
1120002,45.8472,5.0740,1120,True,AUTOROUTE A 42,DAGNEUX,False
1120003,45.8510,5.0554,1120,True,AUTOROUTE A 42 AIRE DE DAGNEUX,Montluel,False
1120004,45.8530,5.0590,1120,False,Cours de la Portelle,MONTLUEL,True
1120005,45.8470,5.0480,1120,False,Route de Thil,LA BOISSE,True
1120006,45.8460,5.0410,1120,False,521 ROUTE NATIONALE,La Boisse,True
1120007,45.8450,5.0700,1120,True,"AUTOROUTE A42, AIRE DE LYON-DAGNEUX",DAGNEUX,False
1120008,45.8472,5.0740,1120,True,AUTOROUTE A42 - AIRE DE LYON MONTUEL,DAGNEUX,False
1130001,46.1578,5.6035,1130,False,ROUTE DE LA CLUSE,Nantua,False
1130002,46.1670,5.6910,1130,False,867 ROUTE DE GENEVE,LE POIZAT LALLEYRIAT,True
1130003,46.1580,5.6040,1130,False,RTE DE LA CLUSE RN 84,NANTUA,True
1140001,46.1800,4.8170,1140,False,416 AVENUE DE LA LIBERATION,Saint-Didier-sur-Chalaronne,True
1150001,45.9020,5.3460,1150,False,8 RUE DE L'INDUSTRIE,LAGNIEU,True
1150002,45.8390,5.2780,1150,False,Avenue Charles de Gaulle,SAINT-VULBAS,True
1160001,46.0534,5.3374,1160,False,Route de bourg,PONT-D'AIN,False
1160002,46.0402,5.3423,1160,False,Le Pont Rompu - RD 1084,PONT-D'AIN,False
1160003,46.0740,5.3760,1160,False,Rue du Docteur Hubert,NEUVILLE-SUR-AIN,True
1160005,46.0534,5.3374,1160,False,RTE DE BOURG RN 75,Pont-d'Ain,False
1170001,46.2930,6.0790,1170,False,RN5,SéGNY,False
1170002,46.3220,6.0530,1170,False,Lieu-Dit les Vertes Campagnes,GEX,True
1170003,46.3376,6.0753,1170,False,Route de Divonne les Bains,Gex,False
1170005,46.3352,6.0580,1170,False, Avenue des Tilleuls,GEX,False
1190001,46.4420,4.9700,1190,False,PAE Pont de Vaux Est,Saint-Bénigne,True
1200001,46.1060,5.8230,1200,False,69 Rue de la République,Bellegarde-sur-Valserine,False
1200003,46.1240,5.8120,1200,False,Avenue Maréchal de Lattre de Tassigny,Bellegarde-sur-Valserine,False
1200004,nan,nan,1200,False,79 RUE DE LA REPUBLIQUE,BELLEGARDE,False
1210001,46.2530,6.1182,1210,False,Chemin de la Brunette,FERNEY-VOLTAIRE,False
1210002,46.2522,6.1176,1210,False,ROUTE DE GENEVE,FERNEY-VOLTAIRE,False
1210003,46.2440,6.0950,1210,False,Route de Meyrin,FERNEY-VOLTAIRE,True
1220001,46.3430,6.1410,1220,False,691 AVENUE DU CRET D'EAU,Divonne-les-Bains,False
1230002,45.9420,5.4320,1230,False,38 AVENUE DE L EUROPE,SAINT-RAMBERT-EN-BUGEY,True
1230003,45.9210,5.3940,1230,False,RD 1504,Torcieu,False
1250001,46.2036,5.2959,1250,True,A 40 - AIRE DE BOURG JASSERON,Jasseron,False
1250002,46.2049,5.2947,1250,True,AIRE DE BOURG TEYSSONGE A 40,Ceyzériat,False
1250004,46.1341,5.2888,1250,False,route de la Vavrette,TOSSIAT,False
1250005,46.2036,5.2959,1250,True,AUTOROUTE A40 - AIRE DE BOURG JASSERON,CEYZERIAT,False
1250006,46.1797,5.3249,1250,False,51 route de jasseron,Ceyzériat,True
1270002,46.3833,5.3455,1270,False, Grande Rue,COLIGNY,False
1270003,46.3820,5.3450,1270,False,82 GRANDE RUE,COLIGNY,True
1290001,46.2550,4.8900,1290,False,Route de Chatillon Sur Chalaronne,LAIZ,True
1300001,45.7600,5.6860,1300,False,ZAC DE L OUSSON,Belley,False
1300002,45.7557,5.6833,1300,False,Rue Mante,BELLEY,False
1300003,45.7780,5.6890,1300,False,RN 504 - ZI de Penaye,Chazey-Bons,True
1310001,46.2508,5.1121,1310,False,1123 Route de Mâcon,POLLIAT,False
1310003,46.2560,5.0570,1310,False,Lieu-dit Logis-Neuf,Confrançon,True
1320001,45.9910,5.1690,1320,False,259 ROUTE DE MEXIMIEUX,CHALAMONT,True
1320002,45.9978,5.1767,1320,False,Lieu dit lePetit Étang,Chalamont,False
1330001,45.9987,4.8986,1330,False,"245, Route du 3 Septembre 1944",Ambérieux-en-Dombes,False
1330002,46.0070,5.0350,1330,False,zac de la tuilerie,VILLARS-LES-DOMBES,True
1330003,45.9988,4.8988,1330,False,245 ROUTE DU 3 SEPTEMBRE 1944,Amberieux-en-Dombes,True
1340002,46.3230,5.1370,1340,False,1699 ROUTE DE BOURG,Malafretaz,True
1340003,46.3460,5.1260,1340,False,Les Cézilles,Jayat,True
1340004,46.2790,5.1650,1340,False,771 Route de Bourg,ATTIGNAT,True
1340005,46.3347,5.1260,1340,False,103 RUE DES LUYERS,Montrevel-en-Bresse,False
1350001,45.8480,5.7850,1350,False,Avenue Jean Falconnier,CULOZ,False
1350003,45.8490,5.7640,1350,False,PARC D'ACTIVITE DES FOURS,Béon,True
1350004,45.8473,5.7869,1350,False,450 AVENUE JEAN FALCONNIER,Culoz,True
1360002,45.8489,5.1196,1360,False, Route de Lyon,BALAN,False
1370001,46.2810,5.2890,1370,False,395 route de Bourg,SAINT-ÉTIENNE-DU-BOIS,True
1370003,46.2700,5.2930,1370,False,40 Chemin de la Bergaderie,Saint-Étienne-du-Bois,False
1380001,46.3130,4.9420,1380,False,1 Route du Bourg,Bâgé-la-Ville,True
1390001,45.9270,4.9580,1390,False,70 Allées des Marronniers,Saint-André-de-Corcy,False
1390002,45.9280,4.9880,1390,False,Z.I. DE SURE,Saint-André-de-Corcy,False
1390004,45.8865,4.8947,1390,True,AIRE DE MIONNAY OUEST GALMIER A46,MIONNAY,False
1390006,45.8963,4.9322,1390,True,Aire de Mionnay Est Chatanay,Mionnay,False
1390008,45.8859,4.8937,1390,True,AIRE DE MIONNAY OUEST SAINT GALMIER,MIONNAY,False
1390009,45.8890,4.8940,1390,True,AIRE DE MIONNAY EST CHATANAYAUTOROUTE A 46,MIONNAY,True
1390010,45.9320,4.9580,1390,False,ZI DE LA SURE,St André de Corcy,True
1390011,45.8855,4.8936,1390,True,AIRE DE MIONNAY OUEST,MIONNAY,True
1400001,46.1190,4.9610,1400,False,AVENUE MARECHAL FOCH,CHATILLON-SUR-CHALARONNE,True
1400003,46.1163,4.9486,1400,False,AVENUE PIERRE MARCAULT,Châtillon-sur-Chalaronne,False
1400005,46.1176,4.9604,1400,False,ROUTE DE MARLIEUX,Châtillon-sur-Chalaronne,False
1400006,46.1170,4.9500,1400,False,AVENUE PIERRE MARCAULT,Châtillon-sur-Chalaronne,False
1430001,46.1237,5.4996,1430,True,AUTOROUTE A 40 - SENS PARIS PROV,CEIGNES,False
1430003,46.1181,5.4911,1430,True,AIRE DE CEIGNES HAUT BUGEY,CEIGNES,False
1430004,46.1280,5.5400,1430,False,2 Rue de l'Égalité,Maillat,False
1430005,46.1237,5.4996,1430,True,AUTOROUTE A40 - AIRE DE CEIGNES CERDON,CEIGNES,False
1440001,46.2380,5.2280,1440,False,1029 ROUTE DE MARBOZ-LOUHANS,VIRIAT,False
1440002,46.2360,5.2630,1440,False,531 Route de Strasbourg,VIRIAT,False
1440003,46.2170,5.2130,1440,False,261 Route de Paris,Viriat,True
1460001,46.1722,5.5773,1460,False,68 Rue du Jura,MONTREAL-LA-CLUSE,False
1460002,46.1870,5.5260,1460,False,18 Route du Berthiand,Nurieux-Volognat,True
1460003,46.1660,5.5710,1460,False,Rue de l'industrie,Port,True
1470001,45.7951,5.4608,1470,False,LES GRANGES DE MONTAGNIEU,Montagnieu,False
1470002,45.7878,5.4541,1470,False, Rue des Verchères,BRIORD,False
1480001,45.9840,4.7569,1480,False, Rue Édouard Herriot,JASSANS-RIOTTIER,False
1480004,46.0498,4.7655,1480,False,850 RD 933,Messimy-sur-Saône,True
1500001,45.9720,5.3730,1500,False,Rue Alexandre Bérard,Ambérieu-en-Bugey,True
1500003,45.9760,5.3090,1500,False,"550, Avenue Jean Mermoz",CHâTEAU-GAILLARD,True
1500004,45.9570,5.3328,1500,False,15 Avenue de la Libération,AMBéRIEU-EN-BUGEY,False
1500006,45.9759,5.3092,1500,False,"550, RUE JEAN MERMOZ",CHâTEAU-GAILLARD,False
1500007,45.9720,5.3380,1500,False,CENTRE COMMERCIAL DE L'AVIATIONRAIS,Ambérieu-en-Bugey,True
1500008,45.9400,5.3770,1500,False,"avenue jules pellaudin, station service total",AMBERIEU-EN-BUGEY,True
1510002,45.8475,5.6543,1510,False,Chef Lieu,Virieu-le-Grand,False
1510003,45.8730,5.6980,1510,False,"1 rue des champs ""les terrasses""",Artemare,True
1540001,46.1980,4.9940,1540,False,184 rue du 19 mars 1962,VONNAS,True
1540002,46.2198,4.9899,1540,False,za les grands varays rte de neuville,Vonnas,False
1540003,46.2130,4.9950,1540,False,zac les grand varays route de neuville,Vonnas,True
1560001,46.4590,5.0750,1560,False,Route de Pont-de-Vaux,Saint-Trivier-de-Courtes,False
1570001,46.3290,4.8850,1570,False,195 Grande Rue,FEILLENS,False
1590001,46.3220,5.6560,1590,False,"18, Rue du 21 Juillet 1944",DORTAN,True
1590002,46.3250,5.6720,1590,False,ZAC sous la Combe,LAVANCIA-EPERCY,False
1600001,45.8280,4.9720,1700,False,Rue du Figuier,MIRIBEL,False
1600002,45.9347,4.7906,1600,False,324 Route de Lyon,TREVOUX,False
1600003,45.9040,4.8200,1600,False,Avenue Lavoisier,MASSIEUX,False
1630001,46.2420,6.0250,1630,False,RUE DE GENEVE -,SAINT-GENIS-POUILLY,False
1630003,46.2633,6.0295,1630,False,148 Rue des Chalets,SAINT-GENIS-POUILLY,False
1630004,46.1830,5.9290,1630,False,ZA DU PRE MUNNY,PéRON,False
1640001,46.0350,5.3900,1640,False,573 route de Genève,Saint-Jean-le-Vieux,False
1700003,45.8710,4.9120,1700,False,RN 83,Miribel,False
1700004,45.8260,4.9990,1700,True,ZAC des Baterses,BEYNOST,True
1710001,46.2273,5.9928,1710,False,route de Bellegarde,THOIRY,False
1750001,46.2990,4.8810,1750,False,223 route de Bourg-en-Bresse,Replonges,False
1800001,45.9010,5.1910,1800,False,47 Route de Lyon,MEXIMIEUX,False
1800002,45.8210,5.2000,1800,False,11 route de Port-Galland,Saint-Maurice-de-Gourdans,False
1800003,45.9116,5.1897,1800,False,ROUTE DE CHALAMONT,Meximieux,False
1960001,46.1820,5.2140,1960,False,Chemin de Bellevue,PERONNAS,False
1960003,46.1909,5.2115,1960,False,148 Avenue de Lyon,PéRONNAS,False
1960004,46.1909,5.2116,1960,False,148 Avenue de Lyon,PéRONNAS,False
1960005,46.1280,5.1630,1960,False,50 RUE DES ACACIAS,SERVAS,True
1960006,46.1910,5.2110,1960,False,148 AVENUE DE LYON,Péronnas,False
1980001,45.7790,5.2130,1360,False,63 Rue du Bugey,LOYETTES,False
2000002,49.5480,3.6160,2000,False,ZAC ILE DE FRANCE,LAON,True
2000003,49.5701,3.6082,2000,False,16 RUE FERNAND CHRIST,LAON,False
2000004,49.5695,3.6401,2000,False,44 Avenue Charles de Gaulle,Laon,False
2000005,49.5690,3.6460,2000,False,97 Avenue Charles de Gaulle,Laon,True
2000007,49.5700,3.6210,2000,False,16 Boulevard Pierre Brossolette,Laon,False
2000008,49.5870,3.6490,2000,False,rue Jean Jaures,CHAMBRY,False
2000009,49.5826,3.6443,2000,False,167 Avenue Pierre Mendès France,Laon,False
2000010,49.5636,3.6457,2000,False,RUE DU DR MENU,Laon,False
2000011,49.5710,3.6550,2000,False,ZAC DU CHAMP DU ROY,Laon,True
2100001,49.8580,3.2530,2100,False,route d'Amiens,St Quentin,True
2100003,49.8459,3.3011,2100,False,51 Avenue du Général de Gaulle,SAINT-QUENTIN,False
2100006,49.8341,3.2997,2100,False,Boulevard Camille Guérin,SAINT-QUENTIN,False
2100008,49.8440,3.2790,2100,False,46 Avenue Faidherbe,Saint-Quentin,False
2100009,49.8427,3.3235,2100,False,Route de Guise,HARLY,False
2100011,49.8480,3.2720,2100,False,98 rue Alexandre Dumas,SAINT-QUENTIN,False
2100012,49.8650,3.2910,2100,False,Route de BOHAIN,Saint-Quentin,True
2100013,49.8537,3.2630,2100,False,Rue Antoine Parmentier,SAINT-QUENTIN,False
2100014,nan,nan,2100,False,60 BIS RUE DE LA FERE,SAINT QUENTIN,False
2100017,49.8329,3.3070,2100,False,Rue de la Fère,Saint-Quentin,False
2100018,49.8420,3.2840,2100,False,25 Boulevard Victor Hugo,SAINT-QUENTIN,True
2100019,49.8479,3.3012,2100,False,153 Rue de Mulhouse,SAINT-QUENTIN,False
2100020,49.8341,3.2997,2100,False,BLD CAMILLE GUERIN,Saint-Quentin,False
2100021,49.8244,3.3108,2100,False,rue de la Fère,Neuville-Saint-Amand,False
2110001,49.9840,3.4611,2110,False,Rue Olivier Deguise,BOHAIN-EN-VERMANDOIS,False
2110002,49.9810,3.4510,2110,False,rue de Saint-Quentin,BOHAIN-EN-VERMANDOIS,True
2110003,49.9812,3.4543,2110,False,ROUTE DE SAINT QUENTIN,BOHAIN-EN-VERMANDOIS,False
2110004,49.9829,3.4534,2110,False,87 rue de st quentin,Bohain-en-Vermandois,False
2120002,49.9009,3.6295,2120,False,56 place du Jeu de Paume,GUISE,False
2120003,49.9032,3.6290,2120,False,RUE SADI CARNOT,GUISE,False
2120004,49.9025,3.6384,2120,False,Rue des Docteurs Devillers,GUISE,False
2120005,49.8960,3.6260,2120,False,"56, rue du jeu de Paume",Guise,True
2130001,49.2010,3.5110,2130,False,Rue du Stade,FèRE-EN-TARDENOIS,False
2130003,49.0777,3.3705,2130,True,Aire de Tardenois - A4,Fresnes-en-Tardenois,False
2130004,49.2038,3.5087,2130,False, Avenue de la Gare,FèRE-EN-TARDENOIS,False
2130005,49.0777,3.3705,2130,True,autoroute A4 aire de tardenois sud,Fresnes-en-Tardenois,False
2130006,49.0777,3.3705,2130,True,Autoroute de l'Est,Fresnes-en-Tardenois,False
2140002,49.8354,3.9096,2140,False, Place Sohier,Vervins,False
2140003,49.8388,3.9168,2140,False,ZI de la Briquetterie,Vervins,False
2140004,49.8426,3.9054,2140,False,"73, Hameau Chaussée de Fontaine - RN2",FONTAINE-LèS-VERVINS,False
2170001,50.0130,3.7810,2170,False,RUE DES VERRIERS,LE NOUVION-EN-THIéRACHE,False
2190001,49.4349,3.9670,2190,False,3 RUE PIERRE CURTIL,Guignicourt,False
2190002,49.4476,3.9263,2190,True,AUT A 26- AIRE DU MONT NIZY,JUVINCOURT-ET-DAMARY,False
2190003,49.4487,3.9265,2190,True,A26 - Aire du Champ Roland,Guignicourt,False
2190004,49.4349,3.9671,2190,False,3 Rue Pierre Curtil,GUIGNICOURT,False
2190005,49.4451,3.9276,2190,True,AUT A 26- AIRE DU MONT NIZY,Juvincourt-et-Damary,False
2190006,49.4350,3.9669,2190,False,3 RUE PIERRE CURTIL,GUIGNICOURT,True
2190007,49.4350,3.9669,2190,False,3 Rue Pierre Curtil,Guignicourt,True
2200001,49.3699,3.3149,2200,False,3 Avenue Raymonde Fiolet,Soissons,False
2200002,49.3710,3.3407,2200,False,9 Rue de Villeneuve,SOISSONS,False
2200004,49.3702,3.3547,2200,False,ROUTE DE REIMS,BILLY-SUR-AISNE,False
2200005,49.3681,3.3291,2200,False,50 Avenue de Château-Thierry,Soissons,False
2200006,49.3814,3.3018,2200,False,AVENUE DE COMPIEGNE,MERCIN-ET-VAUX,False
2200007,49.3860,3.3330,2200,False,1 Place de Laon,Soissons,False
2200008,49.3640,3.3040,2200,False,183 ROUTE DE PARIS,Vauxbuin,False
2200010,49.3705,3.3298,2200,False,43 Avenue de Château-Thierry,Belleu,False
2200011,49.3813,3.3082,2200,False,Avenue de Compiègne,MERCIN-ET-VAUX,False
2200012,49.3630,3.4035,2200,False,Rue d'Acy,Venizel,False
2200013,49.3810,3.3020,2200,False,AV.DE COMPIEGNE - RN.31,Mercin-et-Vaux,True
2200014,49.3680,3.3290,2200,False,50 BIS ROUTE DE CHATEAU THIERRY,SOISSONS,True
2200015,49.3710,3.3410,2200,False,9 ET 11 RUE DE VILLENEUVE,SOISSONS,True
2210001,49.2027,3.3652,2210,False,11 Avenue de la Gare,OULCHY-LE-CHâTEAU,False
2220001,49.3410,3.5290,2220,False,34 BD DE MONTPELLIER,BRAINE,True
2230002,49.9575,3.4304,2230,False,1000 rue jean jaures,Fresnoy-le-Grand,False
2240001,49.8009,3.4670,2240,False,74 Rue Blondel,RIBEMONT,True
2240002,49.8430,3.9050,2140,False,73 chaussee de fontaine,Fontaine-lès-Vervins,True
2250001,49.7428,3.7734,2250,False,Rue Saint Nicolas,MARLE,False
2250002,49.7508,3.7741,2250,False,Route de Thiernu,Marle,False
2250003,49.7479,3.7717,2250,False,24 AVENUE CARNOT,Marle,False
2250004,49.7500,3.7720,2250,False,18 route de Thiernu,Marle,True
2260001,49.9730,3.9180,2260,False,rue de l'armistice,LA CAPELLE,True
2270001,49.6892,3.6216,2270,False,2 AVENUE DE LA LIBERATION,Crécy-sur-Serre,False
2280001,49.5310,3.8560,2820,False,"CD 24, route de liesse",SAINT-ERME-OUTRE-ET-RAMECOURT,False
2290001,49.4002,3.1139,2290,False,9 AVENUE DE LA GARE,RESSONS-LE-LONG,False
2290002,49.3968,3.1156,2290,False,AVENUE DE LA GARE,Ressons-le-Long,False
2300001,49.6429,3.2595,2300,False,RD 338,Viry-Noureuil,False
2300002,49.5910,3.2340,2300,False,CHEMIN DEPARTEMENTAL 937,AUTREVILLE,False
2300003,49.6184,3.2219,2300,False,108 Rue Pasteur,Chauny,False
2300005,49.6109,3.2202,2300,False,9 Rue Anatole France,Chauny,False
2300006,49.6264,3.2157,2300,False,Boulevard de l'Europe,Chauny,False
2300009,49.5198,3.1493,2300,False,24 rue du point du jour,Blérancourt,False
2310001,48.9765,3.2801,2310,False,route de pavant,CHARLY,False
2310002,49.1959,3.5143,2130,False,47 Rue Jules Lefèbvre,Fère-en-Tardenois,False
2320001,49.4990,3.4510,2320,False,34 bis rue du 7ème Bca,PINON,True
2320002,49.5060,3.4400,2320,False,Rue de Coucy,ANIZY-LE-CHâTEAU,True
2340001,49.6890,4.0220,2340,False,14 ROUTE DE MONTCORNET,LISLET,True
2340002,49.6300,4.0250,2340,False,89 Grand Rue,Dizy-le-Gros,True
2360001,49.7040,4.1120,2360,False,Lieu dit du grand hôtel,Rozoy-sur-Serre,True
2370005,49.4056,3.5150,2370,False,20 AVENUE JEAN JAURES,VAILLY SUR AISNE,True
2380001,49.4886,3.3356,2380,False,Le Pré Montré,CRECY-AU-MONT,False
2380002,49.4890,3.3360,2380,False,D1 - LIEU DIT LE PRE MONTRE,Crécy-au-Mont,True
2390002,49.8372,3.4941,2390,False, Rue du Thil,ORIGNY-SAINTE-BENOITE,False
2400001,49.0400,3.3870,2400,False,37 Avenue d'Essômes,CHâTEAU-THIERRY,True
2400002,49.0342,3.3787,2400,False,Avenue du Général de Gaulle,Essômes-sur-Marne,False
2400004,49.0370,3.3900,2400,False,Z.I rue de la Plaine,CHÂTEAU-THIERRY,True
2400005,49.0350,3.3920,2400,False,22 Avenue de l'Europe,Château-Thierry,True
2400007,49.0553,3.3992,2400,False,ZC LA MOISERIE ROUTE DE SOISSONS,Château-Thierry,False
2400008,49.0432,3.3952,2400,False,13 Avenue Jules Lefèbvre,Château-Thierry,False
2420001,49.9603,3.2316,2420,False,39 Rue de Picardie,Bellicourt,False
2430001,49.8261,3.2792,2430,False, Rue Auguste Delaune,GAUCHY,False
2450002,50.0010,3.6870,2450,False,16 RUE DU 2 SEPTEMBRE 1944,LA NEUVILLE-LèS-DORENGT,True
2450003,49.9773,3.6768,2450,False,16 RUE DU 2 SEPTEMBRE 1944,La Neuville-lès-Dorengt,False
2460001,49.1856,3.1248,2460,False,ZI l'Ecorcherie,La Ferté-Milon,False
2460003,49.1850,3.1214,2460,False,12 rue de villers,La Ferté-Milon,True
2470001,49.1691,3.2566,2470,False,2 RUE Jese RACINE,Neuilly-Saint-Front,True
2480001,49.7335,3.2451,2480,False,Avenue de la Victoire,Jussy,False
2480002,49.7335,3.2451,2480,False,Rond point de la victoire,Jussy,False
2500001,49.9112,4.0901,2500,False,AVENUE DE VERDUN,HIRSON,False
2500002,49.9207,4.0839,2500,False,Rue Charles de Gaulle,HIRSON,False
2500003,49.9160,4.0770,2500,False,Avenue du General Debeney,HIRSON,False
2500004,49.9210,4.0840,2500,False,102 RUE CHARLES DE GAULLE,HIRSON,True
2580002,49.9035,3.9140,2580,False,14 RUE DU MONVINAGE,ETREAUPONT,True
2600003,49.2555,3.0830,2600,False,85 Rue du General Leclerc,VILLERS-COTTERETS,False
2600004,49.2520,3.0590,2600,False,RTE NATIONALE 2  CHEMIN DE LA NONNE,VILLERS-COTTERêTS,False
2600005,49.2511,3.0768,2600,False,36 ROUTE DE LA FERTE MILON,VILLERS-COTTERÊTS,False
2600006,49.2555,3.0803,2600,False,231rd rue du general leclerc,Villers-Cotterêts,False
2600007,49.2550,3.0830,2600,False,85 rue du général Leclerc,Villers-Cotterêts,False
2603001,49.2402,3.0979,2600,False,Avenue de la Ferté Milon,VILLERS-COTTERêTS,False
2620001,49.9606,3.8238,2620,False,12 Rue Nationale,Buironfosse,True
2690001,49.7775,3.2780,2690,True,A 26 - Aire Urvillers,ESSIGNY-LE-GRAND,False
2690002,49.7775,3.2780,2690,True,AUTOROUTE A26 - AIRE D'URVILLERS,Essigny-le-Grand,False
2700001,49.6505,3.2803,2700,False,213 Boulevard Gambetta,CONDREN,False
2800001,49.6577,3.3843,2800,False,Route de LAON - Lieu-dit,CHARMES,False
2800002,49.6617,3.3759,2800,False,Rue de Danizy,LA FèRE,False
2800003,49.6600,3.3460,2800,False,Le Chemin Blanc,BEAUTOR,True
2800004,49.6602,3.3719,2800,False,1 Chemin de Danizy,LA FèRE,False
2860001,49.5320,3.6530,2860,False,Route de Fismes,BRUYèRES-ET-MONTBéRAULT,True
2870001,49.6103,3.5084,2870,False,1B Rue de Couvron,Crépy,True
2880001,49.3983,3.3563,2880,False, Rue du Stade,Crouy,False
3000001,46.5410,3.3440,3000,False,169 ROUTE DE LYON,MOULINS,True
3000002,46.5606,3.3200,3000,False,8 Avenue de la Libération,MOULINS,False
3000003,46.5870,3.3150,3000,False,2 Rue Alphonse Daudet,Avermes,True
3000004,46.6030,3.3040,3000,False,le pré-vert,MOULINS,True
3000005,46.5620,3.3200,3000,False,16 Route de Montilly,MOULINS,False
3000006,46.5890,3.3110,3000,False,ZAC les portes de l'Allier,Avermes,True
3100001,46.3474,2.6022,3100,False,Quai ledru Rollin,MONTLUçON,False
3100002,46.3430,2.5920,3100,False,52 Rue Paul Constans,MONTLUçON,False
3100004,46.3523,2.5910,3100,False,8 Avenue Albert Thomas,MONTLUCON,False
3100005,46.3530,2.5870,3100,False,Avenue Pierre Villon,MONTLUçON,True
3100006,46.3559,2.8003,3170,True,A71 aire de l'Allier Saulzet (sens province paris),Doyet,False
3100007,46.3201,2.5810,3100,False,345 AVENUE PRESIDENT AURIOL,MONTLUCON,False
3100008,46.3336,2.6009,3100,False,Rue de la Rotonde,Montluçon,False
3100009,46.3277,2.6086,3100,False,106 Avenue John Kennedy,Montluçon,False
3100010,46.3400,2.5820,3100,False,AVENUE JULES GUESDE,MONTLUçON,True
3110001,46.1550,3.3940,3110,False,19 Route de Saint-Pourçain,CHARMEIL,True
3110003,46.1920,3.2650,3110,False,24 Village Des Combes,Broût-Vernet,True
3120001,46.2480,3.6300,3120,False,94 RUE PRESIDENT ROOSEVELT,LAPALISSE,True
3120002,46.2556,3.6232,3120,False,RUE DE VERDUN,LAPALISSE,False
3120003,46.2494,3.6276,3120,False,AVENUE JEAN MASSE,Lapalisse,False
3120004,46.2455,3.6116,3120,False,zac les pres de la grand route,Lapalisse,False
3120005,46.2480,3.6290,3120,False,1 Avenue du 8 Mai 1945,Lapalisse,False
3130002,46.3487,3.7931,3130,False,11 Avenue Préveraud,Le Donjon,False
3150001,46.3220,3.3920,3150,False,"66, avenue de Chazeuil",VARENNES-SUR-ALLIER,True
3150002,46.3087,3.4123,3150,False,37 AVENUE DE LYON,VARENNES-SUR-ALLIER,False
3150004,46.3191,3.3934,3150,False,90 Avenue de Chazeuil,VARENNES-SUR-ALLIER,False
3150005,46.3160,3.3980,3150,False,98 avenue de Chazeuil,VARENNES-SUR-ALLIER,False
3150006,46.3280,3.3880,3150,False,11 AV DE CHAZEUIL,VARENNES-SUR-ALLIER,False
3160001,46.5833,3.0634,3160,False,Avenue Emile Guillaumin,BOURBON-L'ARCHAMBAULT,False
3170001,46.3351,2.7969,3170,True,A71 aire de l'Allier Doyet(sens paris province),Doyet,False
3190004,46.5310,2.6220,3190,False,1 route de montluçon,Vallon-en-Sully,True
3200002,46.1161,3.4377,3200,False,57 Avenue Poincaré,VICHY,False
3200003,46.1310,3.4340,3200,False,48 Avenue de Gramont,VICHY,True
3200005,46.1430,3.4150,3200,False,Allée des ailes,VICHY,True
3210001,46.5360,3.2030,3210,False,1 ROUTE DE COSNE,SOUVIGNY,True
3240002,46.3750,3.0190,3240,False,Lieu-dit Longeville,Deux-Chaises,True
3240003,46.3800,3.0400,3240,False,route de longeville,Deux-Chaises,True
3250002,46.0685,3.6634,3250,False,Route des Ferrières,Le Mayet-de-Montagne,False
3260001,46.2050,3.4320,3260,False,8 RUE PIERRE SEMARD,Saint-Germain-des-Fossés,True
3270001,46.0546,3.4701,3270,False,3 RUE DU BOIS DES JARRAUX,SAINT-YORRE,False
3286001,46.5063,3.3608,3400,False,LES GRIS,TOULON-SUR-ALLIER,False
3290001,46.5290,3.6690,3290,False,la chapelle,Dompierre-sur-Besbre,False
3290002,46.5170,3.6920,3290,False,464 ROUTE DE DIOU,DOMPIERRE SUR BESBRE,True
